gene_name,insertion_index_score,Log_likelihood_ratio,essential,non-essential,unclear
envZ,0.254249815,20.25533108,FALSE,TRUE,FALSE
ompR,0.255555556,20.3666054,FALSE,TRUE,FALSE
greB,0.238993711,18.9417935,FALSE,TRUE,FALSE
yhgF,0.267872524,21.40798667,FALSE,TRUE,FALSE
feoA,0.49122807,38.65719992,FALSE,TRUE,FALSE
feoB,0.314814815,25.25831793,FALSE,TRUE,FALSE
feoC,0.270042194,21.58994232,FALSE,TRUE,FALSE
yhgA,0.268486917,21.45955542,FALSE,TRUE,FALSE
bioH,0.250324254,19.91973953,FALSE,TRUE,FALSE
gntX,0.236842105,18.75444881,FALSE,TRUE,FALSE
nfuA,0.217013889,17.00090301,FALSE,TRUE,FALSE
gntT,0.295368261,23.6839721,FALSE,TRUE,FALSE
malQ,0.274820144,21.98914081,FALSE,TRUE,FALSE
malP,0.253550543,20.195668,FALSE,TRUE,FALSE
malT,0.24353289,19.33528185,FALSE,TRUE,FALSE
rtcA,0.220255654,17.29112068,FALSE,TRUE,FALSE
rtcB,0.2599837,20.74269315,FALSE,TRUE,FALSE
rtcR,0.232020013,18.33258149,FALSE,TRUE,FALSE
glpR,0.222661397,17.50556511,FALSE,TRUE,FALSE
glpG,0.238267148,18.87859063,FALSE,TRUE,FALSE
glpE,0.275229358,22.02323675,FALSE,TRUE,FALSE
glpD,0.200531208,15.50147766,FALSE,TRUE,FALSE
yzgL,0.187214612,14.25768421,FALSE,TRUE,FALSE
glgP,0.266339869,21.27919205,FALSE,TRUE,FALSE
glgA,0.274755927,21.98378888,FALSE,TRUE,FALSE
glgC,0.279320988,22.36335669,FALSE,TRUE,FALSE
glgX,0.27254306,21.79914379,FALSE,TRUE,FALSE
glgB,0.271147691,21.68248827,FALSE,TRUE,FALSE
asd,0.002717391,-24.67534794,TRUE,FALSE,FALSE
yhgN,0.249158249,19.81974806,FALSE,TRUE,FALSE
gntU,0.252796421,20.13126862,FALSE,TRUE,FALSE
gntK,0.215909091,16.90166136,FALSE,TRUE,FALSE
gntR,0.260040161,20.74747593,FALSE,TRUE,FALSE
yhhW,0.29454023,23.61632575,FALSE,TRUE,FALSE
yhhX,0.204238921,15.84241742,FALSE,TRUE,FALSE
yhhY,0.449897751,35.62624121,FALSE,TRUE,FALSE
yhhZ,0.128922816,8.335179181,FALSE,TRUE,FALSE
yrhA,0.086868687,3.231019755,FALSE,FALSE,TRUE
insA,0.311594203,24.99941682,FALSE,TRUE,FALSE
insB1,0.380952381,30.43958859,FALSE,TRUE,FALSE
yrhB,0.392982456,31.3582546,FALSE,TRUE,FALSE
ggt,0.245553643,19.50971066,FALSE,TRUE,FALSE
yhhA,0.19047619,14.56524303,FALSE,TRUE,FALSE
ugpQ,0.189516129,14.47491608,FALSE,TRUE,FALSE
ugpC,0.18767507,14.30122439,FALSE,TRUE,FALSE
ugpE,0.206855792,16.08173255,FALSE,TRUE,FALSE
ugpA,0.193693694,14.86674482,FALSE,TRUE,FALSE
ugpB,0.20501139,15.91317211,FALSE,TRUE,FALSE
livF,0.173669468,12.95809256,FALSE,TRUE,FALSE
livG,0.239583333,18.99303908,FALSE,TRUE,FALSE
livM,0.187793427,14.3124096,FALSE,TRUE,FALSE
livH,0.250269687,19.91506332,FALSE,TRUE,FALSE
livK,0.266666667,21.30667237,FALSE,TRUE,FALSE
panM,0.263020833,20.99952707,FALSE,TRUE,FALSE
livJ,0.237318841,18.79600591,FALSE,TRUE,FALSE
rpoH,0.010526316,-15.2545729,TRUE,FALSE,FALSE
ftsX,0.134088763,8.901244327,FALSE,TRUE,FALSE
ftsE,0.144992526,10.06464909,FALSE,TRUE,FALSE
ftsY,0.002008032,-26.71851386,TRUE,FALSE,FALSE
rsmD,0.234505863,18.55040893,FALSE,TRUE,FALSE
yhhL,0.244444444,19.41402196,FALSE,TRUE,FALSE
yhhM,0.280555556,22.46570044,FALSE,TRUE,FALSE
yhhN,0.323763955,25.97413694,FALSE,TRUE,FALSE
zntA,0.285129604,22.84377417,FALSE,TRUE,FALSE
tusA,0.089430894,3.575163837,FALSE,FALSE,TRUE
yhhQ,0.243243243,19.31024275,FALSE,TRUE,FALSE
dcrB,0.270609319,21.6374326,FALSE,TRUE,FALSE
yhhS,0.24137931,19.14888605,FALSE,TRUE,FALSE
yhhT,0.266666667,21.30667237,FALSE,TRUE,FALSE
acpT,0.306122449,24.5579209,FALSE,TRUE,FALSE
nikA,0.251428571,20.01430855,FALSE,TRUE,FALSE
nikB,0.227513228,17.93571797,FALSE,TRUE,FALSE
nikC,0.286570743,22.96253805,FALSE,TRUE,FALSE
nikD,0.281045752,22.50630133,FALSE,TRUE,FALSE
nikE,0.209417596,16.31498601,FALSE,TRUE,FALSE
nikR,0.286069652,22.92126233,FALSE,TRUE,FALSE
rhsB,0.336638338,26.99512721,FALSE,TRUE,FALSE
yhhH,0.1484375,10.42415753,FALSE,TRUE,FALSE
yrhC,0.199430199,15.39980352,FALSE,TRUE,FALSE
yhhI,0.398416887,31.771194,FALSE,TRUE,FALSE
yhhJ,0.208888889,16.26692886,FALSE,TRUE,FALSE
rbbA,0.226608187,17.85571114,FALSE,TRUE,FALSE
yhiI,0.225655431,17.77137223,FALSE,TRUE,FALSE
yhiJ,0.244608749,19.42820484,FALSE,TRUE,FALSE
yhiL,0.15858209,11.46271322,FALSE,TRUE,FALSE
yhiM,0.60968661,47.10712302,FALSE,TRUE,FALSE
yhiN,0.300083126,24.0681728,FALSE,TRUE,FALSE
pitA,0.260666667,20.80052591,FALSE,TRUE,FALSE
uspB,0.339285714,27.20385042,FALSE,TRUE,FALSE
uspA,0.331034483,26.55195308,FALSE,TRUE,FALSE
dtpB,0.267346939,21.36384436,FALSE,TRUE,FALSE
rsmJ,0.249667995,19.86347939,FALSE,TRUE,FALSE
prlC,0.246206559,19.56597342,FALSE,TRUE,FALSE
rlmJ,0.255041518,20.32282016,FALSE,TRUE,FALSE
gor,0.151515152,10.74231416,FALSE,TRUE,FALSE
dinQ,0.25,19.8919474,FALSE,TRUE,FALSE
arsR,0.18079096,13.64600986,FALSE,TRUE,FALSE
arsB,0.303100775,24.31321194,FALSE,TRUE,FALSE
arsC,0.307511737,24.67021472,FALSE,TRUE,FALSE
yhiS,0.111111111,6.295980068,FALSE,TRUE,FALSE
insH1,0.404129794,32.20396717,FALSE,TRUE,FALSE
slp,0.656084656,50.3422349,FALSE,TRUE,FALSE
dctR,0.514124294,40.31557729,FALSE,TRUE,FALSE
yhiD,0.657407407,50.43395546,FALSE,TRUE,FALSE
hdeB,0.44648318,35.37346828,FALSE,TRUE,FALSE
hdeA,0.642642643,49.40861144,FALSE,TRUE,FALSE
hdeD,0.54973822,42.8694093,FALSE,TRUE,FALSE
gadE,0.229166667,18.08161445,FALSE,TRUE,FALSE
mdtE,0.254749568,20.29794019,FALSE,TRUE,FALSE
mdtF,0.267822736,21.40380622,FALSE,TRUE,FALSE
gadW,0.46776406,36.94275964,FALSE,TRUE,FALSE
gadX,0.478787879,37.75021023,FALSE,TRUE,FALSE
gadA,0.382583869,30.56455334,FALSE,TRUE,FALSE
yhjA,0.530042918,41.46075833,FALSE,TRUE,FALSE
treF,0.299393939,24.01211609,FALSE,TRUE,FALSE
yhjB,0.525704809,41.14928293,FALSE,TRUE,FALSE
yhjC,0.26,20.74407395,FALSE,TRUE,FALSE
yhjD,0.184418146,13.99238808,FALSE,TRUE,FALSE
yhjE,0.262282691,20.93718831,FALSE,TRUE,FALSE
yhjG,0.194565745,14.94814489,FALSE,TRUE,FALSE
yhjH,0.216145833,16.92294191,FALSE,TRUE,FALSE
kdgK,0.258064516,20.57993399,FALSE,TRUE,FALSE
yhjJ,0.284569138,22.79754077,FALSE,TRUE,FALSE
dctA,0.265734266,21.22824077,FALSE,TRUE,FALSE
yhjK,0.258924082,20.65287564,FALSE,TRUE,FALSE
bcsC,0.268278641,21.44207778,FALSE,TRUE,FALSE
bcsZ,0.262872629,20.9870149,FALSE,TRUE,FALSE
bcsB,0.288461538,23.11810449,FALSE,TRUE,FALSE
bcsA,0.274532264,21.9651457,FALSE,TRUE,FALSE
bcsQ,0.302788845,24.28791321,FALSE,TRUE,FALSE
yhjR,0.402116402,32.0515983,FALSE,TRUE,FALSE
bcsE,0.372773537,29.81127543,FALSE,TRUE,FALSE
bcsF,0.21875,17.15650844,FALSE,TRUE,FALSE
bcsG,0.250595238,19.94295733,FALSE,TRUE,FALSE
ldrD,0.305555556,24.51206082,FALSE,TRUE,FALSE
yhjV,0.448113208,35.49418345,FALSE,TRUE,FALSE
dppF,0.24079602,19.09831113,FALSE,TRUE,FALSE
dppD,0.212398374,16.58514283,FALSE,TRUE,FALSE
dppC,0.236987818,18.76715346,FALSE,TRUE,FALSE
dppB,0.264705882,21.14164081,FALSE,TRUE,FALSE
dppA,0.262437811,20.95029309,FALSE,TRUE,FALSE
eptB,0.306737589,24.60765837,FALSE,TRUE,FALSE
yhjX,0.279569892,22.3840008,FALSE,TRUE,FALSE
yhjY,0.3018598,24.21252241,FALSE,TRUE,FALSE
tag,0.258865248,20.64788539,FALSE,TRUE,FALSE
yiaC,0.222222222,17.4664758,FALSE,TRUE,FALSE
bisC,0.252784919,20.13028593,FALSE,TRUE,FALSE
yiaD,0.337878788,27.09297675,FALSE,TRUE,FALSE
ghrB,0.28,22.41966164,FALSE,TRUE,FALSE
yiaF,0.299578059,24.02709537,FALSE,TRUE,FALSE
yiaG,0.254295533,20.25923008,FALSE,TRUE,FALSE
cspA,0.20657277,16.05590148,FALSE,TRUE,FALSE
mokA,0.437837838,34.73172964,FALSE,TRUE,FALSE
hokA,0.424836601,33.76176601,FALSE,TRUE,FALSE
insJ,0.243295019,19.31471931,FALSE,TRUE,FALSE
insK,0.458920188,36.29233307,FALSE,TRUE,FALSE
glyS,0.001932367,-26.97707354,TRUE,FALSE,FALSE
glyQ,0.001096491,-30.77482494,TRUE,FALSE,FALSE
ysaB,0.363333333,29.08209348,FALSE,TRUE,FALSE
wecH,0.479919679,37.83290877,FALSE,TRUE,FALSE
yiaA,0.639269406,49.17387155,FALSE,TRUE,FALSE
yiaB,0.49122807,38.65719992,FALSE,TRUE,FALSE
xylB,0.304467354,24.4239644,FALSE,TRUE,FALSE
xylA,0.308390023,24.74113537,FALSE,TRUE,FALSE
xylF,0.473313192,37.34965993,FALSE,TRUE,FALSE
xylG,0.549286641,42.83720888,FALSE,TRUE,FALSE
xylH,0.25465313,20.28971984,FALSE,TRUE,FALSE
xylR,0.243426633,19.32609734,FALSE,TRUE,FALSE
bax,0.299393939,24.01211609,FALSE,TRUE,FALSE
malS,0.23042836,18.19271207,FALSE,TRUE,FALSE
avtA,0.25199362,20.06264753,FALSE,TRUE,FALSE
ysaA,0.210970464,16.45589192,FALSE,TRUE,FALSE
yiaJ,0.22614841,17.81502588,FALSE,TRUE,FALSE
yiaK,0.222222222,17.4664758,FALSE,TRUE,FALSE
yiaL,0.344017094,27.57588069,FALSE,TRUE,FALSE
yiaM,0.449367089,35.58698266,FALSE,TRUE,FALSE
yiaN,0.395931142,31.58246753,FALSE,TRUE,FALSE
yiaO,0.339412361,27.21382532,FALSE,TRUE,FALSE
lyxK,0.237140949,18.78050218,FALSE,TRUE,FALSE
sgbH,0.2413273,19.14437802,FALSE,TRUE,FALSE
sgbU,0.213704994,16.70315281,FALSE,TRUE,FALSE
sgbE,0.304597701,24.4345212,FALSE,TRUE,FALSE
ysaC,0.254901961,20.3109282,FALSE,TRUE,FALSE
ysaD,0.270833333,21.65618322,FALSE,TRUE,FALSE
yiaT,0.458839406,36.28638074,FALSE,TRUE,FALSE
yiaU,0.431794872,34.28163827,FALSE,TRUE,FALSE
yiaV,0.390501319,31.16930497,FALSE,TRUE,FALSE
yiaW,0.521604938,40.85449907,FALSE,TRUE,FALSE
aldB,0.273554256,21.88357325,FALSE,TRUE,FALSE
yiaY,0.411458333,32.75719965,FALSE,TRUE,FALSE
selB,0.291598916,23.37560914,FALSE,TRUE,FALSE
selA,0.23204023,18.33435609,FALSE,TRUE,FALSE
yibF,0.279146141,22.34885173,FALSE,TRUE,FALSE
rhsA,0.367440735,29.39989361,FALSE,TRUE,FALSE
yibA,0.245551601,19.50953463,FALSE,TRUE,FALSE
rhsJ,0.520634921,40.78469456,FALSE,TRUE,FALSE
yibG,0.114718615,6.721148418,FALSE,TRUE,FALSE
yibS,0.579365079,44.97256966,FALSE,TRUE,FALSE
yibW,0.213114754,16.64987492,FALSE,TRUE,FALSE
yibV,0.077625571,1.939011839,FALSE,FALSE,TRUE
yibU,0.611940299,47.26510255,FALSE,TRUE,FALSE
yibH,0.2823219,22.61190513,FALSE,TRUE,FALSE
yibI,0.250688705,19.95096375,FALSE,TRUE,FALSE
mtlA,0.265412748,21.2011765,FALSE,TRUE,FALSE
mtlD,0.25848564,20.61567916,FALSE,TRUE,FALSE
mtlR,0.285714286,22.89197793,FALSE,TRUE,FALSE
yibT,0.30952381,24.83260817,FALSE,TRUE,FALSE
yibL,0.214876033,16.80870731,FALSE,TRUE,FALSE
lldP,0.292874396,23.48007605,FALSE,TRUE,FALSE
lldR,0.254826255,20.30447629,FALSE,TRUE,FALSE
lldD,0.260285474,20.7682526,FALSE,TRUE,FALSE
trmL,0.238396624,18.88985809,FALSE,TRUE,FALSE
cysE,0.169099757,12.51086561,FALSE,TRUE,FALSE
gpsA,0.011764706,-14.4454279,TRUE,FALSE,FALSE
secB,0.081196581,2.448174069,FALSE,FALSE,TRUE
grxC,0.226190476,17.8187494,FALSE,TRUE,FALSE
yibN,0.25,19.8919474,FALSE,TRUE,FALSE
gpmM,0.250485437,19.93355056,FALSE,TRUE,FALSE
envC,0.284126984,22.76104894,FALSE,TRUE,FALSE
yibQ,0.28125,22.5232124,FALSE,TRUE,FALSE
waaH,0.524637681,41.0725946,FALSE,TRUE,FALSE
tdh,0.297270955,23.83921699,FALSE,TRUE,FALSE
kbl,0.261487051,20.86993495,FALSE,TRUE,FALSE
yibB,0.289044289,23.16599326,FALSE,TRUE,FALSE
hldD,0.153269025,10.9223951,FALSE,TRUE,FALSE
waaF,0.184336199,13.98459119,FALSE,TRUE,FALSE
waaC,0.225,17.71328442,FALSE,TRUE,FALSE
waaL,0.269047619,21.50658742,FALSE,TRUE,FALSE
waaU,0.227188082,17.90698672,FALSE,TRUE,FALSE
waaZ,0.221830986,17.43163161,FALSE,TRUE,FALSE
waaY,0.247496423,19.67698646,FALSE,TRUE,FALSE
waaJ,0.244837758,19.44796801,FALSE,TRUE,FALSE
waaR,0.264705882,21.14164081,FALSE,TRUE,FALSE
waaB,0.355555556,28.47797507,FALSE,TRUE,FALSE
waaS,0.16025641,11.6314222,FALSE,TRUE,FALSE
waaP,0.30075188,24.12253419,FALSE,TRUE,FALSE
waaG,0.382222222,30.53686319,FALSE,TRUE,FALSE
waaQ,0.477294686,37.64104879,FALSE,TRUE,FALSE
waaA,0.009389671,-16.07781367,TRUE,FALSE,FALSE
coaD,0.00625,-18.95635603,TRUE,FALSE,FALSE
mutM,0.256790123,20.47165547,FALSE,TRUE,FALSE
rpmG,0.101190476,5.0893324,FALSE,TRUE,FALSE
rpmB,0.004219409,-21.67561417,TRUE,FALSE,FALSE
yicR,0.254110613,20.24345813,FALSE,TRUE,FALSE
dfp,0.008190008,-17.05314352,TRUE,FALSE,FALSE
dut,0.010964912,-14.95854446,TRUE,FALSE,FALSE
slmA,0.293132328,23.50118643,FALSE,TRUE,FALSE
pyrE,0.204049844,15.82508443,FALSE,TRUE,FALSE
rph,0.322175732,25.84747606,FALSE,TRUE,FALSE
yicC,0.256944444,20.48477596,FALSE,TRUE,FALSE
dinD,0.278787879,22.31912291,FALSE,TRUE,FALSE
yicG,0.323624595,25.96302936,FALSE,TRUE,FALSE
ligB,0.294711824,23.63034848,FALSE,TRUE,FALSE
gmk,0.003205128,-23.55445252,TRUE,FALSE,FALSE
rpoZ,0.144927536,10.05783156,FALSE,TRUE,FALSE
spoT,0.100521574,5.005815705,FALSE,TRUE,FALSE
trmH,0.273913043,21.91350829,FALSE,TRUE,FALSE
recG,0.248318924,19.74768164,FALSE,TRUE,FALSE
gltS,0.253731343,20.21109897,FALSE,TRUE,FALSE
xanP,0.251436782,20.01501123,FALSE,TRUE,FALSE
yicH,0.278362573,22.28381655,FALSE,TRUE,FALSE
yicI,0.274256145,21.94212405,FALSE,TRUE,FALSE
yicJ,0.263919017,21.07531172,FALSE,TRUE,FALSE
yicT,0.636363636,48.97151459,FALSE,TRUE,FALSE
setC,0.535864979,41.87808608,FALSE,TRUE,FALSE
yicL,0.412337662,32.82343783,FALSE,TRUE,FALSE
nlpA,0.523809524,41.01306087,FALSE,TRUE,FALSE
yicS,0.482993197,38.05729994,FALSE,TRUE,FALSE
nepI,0.272879933,21.82728097,FALSE,TRUE,FALSE
yicN,0.194260486,14.9196662,FALSE,TRUE,FALSE
yicO,0.534082397,41.75039359,FALSE,TRUE,FALSE
ade,0.303338993,24.33252762,FALSE,TRUE,FALSE
uhpT,0.242816092,19.27329972,FALSE,TRUE,FALSE
uhpC,0.201515152,15.59217248,FALSE,TRUE,FALSE
uhpB,0.282102462,22.59375586,FALSE,TRUE,FALSE
uhpA,0.240270728,19.05273179,FALSE,TRUE,FALSE
ilvN,0.195876289,15.0702258,FALSE,TRUE,FALSE
ilvB,0.252220249,20.0820259,FALSE,TRUE,FALSE
ivbL,0.353535354,28.32054882,FALSE,TRUE,FALSE
tisB,0.266666667,21.30667237,FALSE,TRUE,FALSE
emrD,0.239662447,18.99991203,FALSE,TRUE,FALSE
yidF,0.246987952,19.63324611,FALSE,TRUE,FALSE
yidG,0.261707989,20.88861639,FALSE,TRUE,FALSE
yidH,0.235632184,18.64885935,FALSE,TRUE,FALSE
yidI,0.153333333,10.92898141,FALSE,TRUE,FALSE
yidJ,0.247657296,19.69081946,FALSE,TRUE,FALSE
yidK,0.254662005,20.29047638,FALSE,TRUE,FALSE
yidL,0.44966443,35.60898118,FALSE,TRUE,FALSE
glvG,0.250306748,19.91823936,FALSE,TRUE,FALSE
glvC,0.262213977,20.9313825,FALSE,TRUE,FALSE
yidP,0.259414226,20.69443594,FALSE,TRUE,FALSE
yidE,0.299638989,24.03205184,FALSE,TRUE,FALSE
ibpB,0.282051282,22.58952229,FALSE,TRUE,FALSE
ibpA,0.260869565,20.81769829,FALSE,TRUE,FALSE
yidQ,0.276276276,22.11040009,FALSE,TRUE,FALSE
yidR,0.294070513,23.5779288,FALSE,TRUE,FALSE
cbrA,0.230046948,18.15914808,FALSE,TRUE,FALSE
dgoT,0.30007734,24.06770233,FALSE,TRUE,FALSE
dgoD,0.272410792,21.7880934,FALSE,TRUE,FALSE
dgoA,0.262135922,20.9247869,FALSE,TRUE,FALSE
dgoK,0.25483504,20.30522501,FALSE,TRUE,FALSE
dgoR,0.224637681,17.68114969,FALSE,TRUE,FALSE
yidX,0.296803653,23.80111405,FALSE,TRUE,FALSE
yidA,0.330873309,26.53917909,FALSE,TRUE,FALSE
yidB,0.235588972,18.64508504,FALSE,TRUE,FALSE
gyrB,0.004554865,-21.14968616,TRUE,FALSE,FALSE
recF,0.267225326,21.35362681,FALSE,TRUE,FALSE
dnaN,0.005449591,-19.91030829,TRUE,FALSE,FALSE
dnaA,0.003561254,-22.83639392,TRUE,FALSE,FALSE
rpmH,0,-172.1619602,TRUE,FALSE,FALSE
rnpA,0.044444444,-3.71643435,TRUE,FALSE,FALSE
yidD,0.240310078,19.05614727,FALSE,TRUE,FALSE
yidC,0.009107468,-16.29639683,TRUE,FALSE,FALSE
mnmE,0.23003663,18.15823985,FALSE,TRUE,FALSE
tnaC,0.226666667,17.86088403,FALSE,TRUE,FALSE
tnaA,0.529661017,41.4333558,FALSE,TRUE,FALSE
tnaB,0.525641026,41.14469998,FALSE,TRUE,FALSE
mdtL,0.281462585,22.54081004,FALSE,TRUE,FALSE
yidZ,0.271875,21.74331444,FALSE,TRUE,FALSE
yieE,0.22,17.26828597,FALSE,TRUE,FALSE
chrR,0.218694885,17.15157499,FALSE,TRUE,FALSE
purP,0.2877429,23.05901175,FALSE,TRUE,FALSE
yieH,0.3003003,24.08582995,FALSE,TRUE,FALSE
cbrB,0.337606838,27.07153236,FALSE,TRUE,FALSE
cbrC,0.316326531,25.37960333,FALSE,TRUE,FALSE
yieK,0.278008299,22.25439505,FALSE,TRUE,FALSE
yieL,0.283760684,22.73080536,FALSE,TRUE,FALSE
bglH,0.575139147,44.67367851,FALSE,TRUE,FALSE
bglB,0.434536447,34.4859943,FALSE,TRUE,FALSE
bglF,0.322151225,25.84552037,FALSE,TRUE,FALSE
bglG,0.430107527,34.15573182,FALSE,TRUE,FALSE
phoU,0.071625344,1.05123162,FALSE,FALSE,TRUE
pstB,0.094315245,4.216410761,FALSE,TRUE,FALSE
pstA,0.161616162,11.76790243,FALSE,TRUE,FALSE
pstC,0.145833333,10.15273132,FALSE,TRUE,FALSE
pstS,0.173871278,12.97773583,FALSE,TRUE,FALSE
glmS,0.031147541,-6.856153186,TRUE,FALSE,FALSE
glmU,0.010211524,-15.47406887,TRUE,FALSE,FALSE
atpC,0.138095238,9.333455558,FALSE,TRUE,FALSE
atpD,0.116413594,6.918628251,FALSE,TRUE,FALSE
atpG,0.138888889,9.418401974,FALSE,TRUE,FALSE
atpA,0.155642023,11.1646702,FALSE,TRUE,FALSE
atpH,0.134831461,8.981800849,FALSE,TRUE,FALSE
atpF,0.101910828,5.178949807,FALSE,TRUE,FALSE
atpE,0.195833333,15.06622904,FALSE,TRUE,FALSE
atpB,0.162990196,11.90534053,FALSE,TRUE,FALSE
atpI,0.304461942,24.42352605,FALSE,TRUE,FALSE
rsmG,0.350961538,28.11966842,FALSE,TRUE,FALSE
mnmG,0.215873016,16.89841791,FALSE,TRUE,FALSE
mioC,0.265765766,21.23089181,FALSE,TRUE,FALSE
asnC,0.298474946,23.93731298,FALSE,TRUE,FALSE
asnA,0.303121853,24.31492119,FALSE,TRUE,FALSE
viaA,0.305096419,24.47490121,FALSE,TRUE,FALSE
ravA,0.276553106,22.13343224,FALSE,TRUE,FALSE
kup,0.325842697,26.13967645,FALSE,TRUE,FALSE
rbsD,0.361904762,28.97136413,FALSE,TRUE,FALSE
rbsA,0.29814077,23.91009659,FALSE,TRUE,FALSE
rbsC,0.287784679,23.06244831,FALSE,TRUE,FALSE
rbsB,0.242424242,19.23939177,FALSE,TRUE,FALSE
rbsK,0.306451613,24.58453894,FALSE,TRUE,FALSE
rbsR,0.378650554,30.26307225,FALSE,TRUE,FALSE
hsrA,0.327731092,26.28982432,FALSE,TRUE,FALSE
yieP,0.3001443,24.07314685,FALSE,TRUE,FALSE
hdfR,0.182142857,13.77541494,FALSE,TRUE,FALSE
yifE,0.265486726,21.20740457,FALSE,TRUE,FALSE
yifB,0.2156476,16.8781469,FALSE,TRUE,FALSE
ilvL,0.242424242,19.23939177,FALSE,TRUE,FALSE
ilvX,0.058823529,-1.010035215,FALSE,FALSE,TRUE
ilvG,0.253187614,20.16468246,FALSE,TRUE,FALSE
ilvM,0.284090909,22.7580709,FALSE,TRUE,FALSE
ilvE,0.280645161,22.47312356,FALSE,TRUE,FALSE
ilvD,0.267423015,21.37023533,FALSE,TRUE,FALSE
ilvA,0.248543689,19.76698788,FALSE,TRUE,FALSE
ilvY,0.239373602,18.97481541,FALSE,TRUE,FALSE
ilvC,0.308943089,24.78576731,FALSE,TRUE,FALSE
ppiC,0.269503546,21.54480964,FALSE,TRUE,FALSE
yifN,0.251111111,19.98713574,FALSE,TRUE,FALSE
rep,0.179030663,13.47695707,FALSE,TRUE,FALSE
gpp,0.276094276,22.09525414,FALSE,TRUE,FALSE
rhlB,0.279620853,22.38822687,FALSE,TRUE,FALSE
trxA,0.196969697,15.1718531,FALSE,TRUE,FALSE
rho,0.004761905,-20.84336986,TRUE,FALSE,FALSE
wecA,0.326086957,26.15911023,FALSE,TRUE,FALSE
wzzE,0.29608405,23.74240688,FALSE,TRUE,FALSE
wecB,0.280282935,22.44311165,FALSE,TRUE,FALSE
wecC,0.232779097,18.39917749,FALSE,TRUE,FALSE
rffG,0.267790262,21.40107941,FALSE,TRUE,FALSE
rffH,0.274376417,21.95215265,FALSE,TRUE,FALSE
wecD,0.13037037,8.494832321,FALSE,TRUE,FALSE
wecE,0.240495137,19.07220752,FALSE,TRUE,FALSE
wzxE,0.244604317,19.4278223,FALSE,TRUE,FALSE
wecF,0.210185185,16.3846815,FALSE,TRUE,FALSE
wzyE,0.012564671,-13.96285363,TRUE,FALSE,FALSE
wecG,0.244264507,19.3984863,FALSE,TRUE,FALSE
yifK,0.242424242,19.23939177,FALSE,TRUE,FALSE
aslB,0.216019417,16.91157947,FALSE,TRUE,FALSE
aslA,0.323067633,25.9186249,FALSE,TRUE,FALSE
hemY,0.322472849,25.87118333,FALSE,TRUE,FALSE
hemX,0.269035533,21.50557394,FALSE,TRUE,FALSE
hemD,0.025641026,-8.469391606,TRUE,FALSE,FALSE
hemC,0.012738854,-13.86145793,TRUE,FALSE,FALSE
cyaA,0.134668237,8.964114091,FALSE,TRUE,FALSE
cyaY,0.274143302,21.93271374,FALSE,TRUE,FALSE
yifL,0.240196078,19.04625189,FALSE,TRUE,FALSE
dapF,0.04,-4.676800152,TRUE,FALSE,FALSE
yigA,0.324858757,26.06135468,FALSE,TRUE,FALSE
xerC,0.196209588,15.10122616,FALSE,TRUE,FALSE
yigB,0.220362622,17.30067229,FALSE,TRUE,FALSE
uvrD,0.303744799,24.36542263,FALSE,TRUE,FALSE
yigE,0.22875817,18.04560163,FALSE,TRUE,FALSE
corA,0.340694006,27.31471783,FALSE,TRUE,FALSE
yigF,0.42519685,33.78872431,FALSE,TRUE,FALSE
yigG,0.249343832,19.83567251,FALSE,TRUE,FALSE
rarD,0.489337823,38.51966451,FALSE,TRUE,FALSE
yigI,0.459401709,36.32780914,FALSE,TRUE,FALSE
pldA,0.351724138,28.17922444,FALSE,TRUE,FALSE
recQ,0.253005464,20.14912604,FALSE,TRUE,FALSE
rhtC,0.257648953,20.54464358,FALSE,TRUE,FALSE
rhtB,0.331723027,26.60650662,FALSE,TRUE,FALSE
pldB,0.31769306,25.48911029,FALSE,TRUE,FALSE
yigL,0.269662921,21.55816623,FALSE,TRUE,FALSE
yigM,0.271111111,21.67942776,FALSE,TRUE,FALSE
metR,0.267295597,21.35953093,FALSE,TRUE,FALSE
metE,0.25729443,20.51452319,FALSE,TRUE,FALSE
ysgA,0.321078431,25.75987244,FALSE,TRUE,FALSE
udp,0.31496063,25.27002333,FALSE,TRUE,FALSE
rmuC,0.260504202,20.78677271,FALSE,TRUE,FALSE
ubiE,0.044973545,-3.606791384,TRUE,FALSE,FALSE
ubiJ,0.156765677,11.27885212,FALSE,TRUE,FALSE
ubiB,0.006093845,-19.13298299,TRUE,FALSE,FALSE
tatA,0.262962963,20.99464163,FALSE,TRUE,FALSE
tatB,0.315891473,25.34471405,FALSE,TRUE,FALSE
tatC,0.325611326,26.12126472,FALSE,TRUE,FALSE
tatD,0.291187739,23.34190518,FALSE,TRUE,FALSE
rfaH,0.314928425,25.26743817,FALSE,TRUE,FALSE
ubiD,0.022088353,-9.666521984,TRUE,FALSE,FALSE
fre,0.216524217,16.95693808,FALSE,TRUE,FALSE
fadA,0.312714777,25.08957784,FALSE,TRUE,FALSE
fadB,0.270319635,21.61317849,FALSE,TRUE,FALSE
pepQ,0.31006006,24.87584132,FALSE,TRUE,FALSE
yigZ,0.273170732,21.85156172,FALSE,TRUE,FALSE
trkH,0.295454545,23.69101811,FALSE,TRUE,FALSE
hemG,0.003663004,-22.64401575,TRUE,FALSE,FALSE
mobB,0.231060606,18.24830939,FALSE,TRUE,FALSE
