,gene_name,condition,reported_tot_per_cell,reported_fg_per_cell,cog_class,cog_category,cog_letter,b_number,gene_product,growth_rate_hr,go_terms,tot_per_cell,fg_per_cell,dataset,dataset_name,strain
0,ilvX,MOPS complete,102.0,0.00032340120000000003,Not Assigned,Not Assigned,Not Assigned,b4669,uncharacterized protein IlvX,1.934364224818452,no ontology,112.25012505638055,0.0003559002465037602,li_2014,Li et al. 2014,MG1655
0,ilvX,MOPS complete without methionine,1022.0,0.0032403532,Not Assigned,Not Assigned,Not Assigned,b4669,uncharacterized protein IlvX,1.5693898427772346,no ontology,1249.8213037675455,0.00396268342572538,li_2014,Li et al. 2014,MG1655
0,ilvX,MOPS minimal,972.0,0.0030818232,Not Assigned,Not Assigned,Not Assigned,b4669,uncharacterized protein IlvX,0.738700370046123,no ontology,1109.4634016720809,0.0035176646613415,li_2014,Li et al. 2014,MG1655
0,ilvY,MOPS complete,100.0,0.005511864000000001,information storage and processing,transcription,K,b3773,DNA-binding transcriptional dual regulator IlvY,1.934364224818452,GO:0003700; GO:0006355; GO:0005829; GO:0009082; GO:0008652; GO:0003677; GO:0005737,110.0491422121378,0.006065759051899627,li_2014,Li et al. 2014,MG1655
0,ilvY,MOPS complete without methionine,68.0,0.0037480675200000004,information storage and processing,transcription,K,b3773,DNA-binding transcriptional dual regulator IlvY,1.5693898427772346,GO:0003700; GO:0006355; GO:0005829; GO:0009082; GO:0008652; GO:0003677; GO:0005737,83.15836463423982,0.0045835759632633965,li_2014,Li et al. 2014,MG1655
0,ilvY,MOPS minimal,33.0,0.0018189151200000003,information storage and processing,transcription,K,b3773,DNA-binding transcriptional dual regulator IlvY,0.738700370046123,GO:0003700; GO:0006355; GO:0005829; GO:0009082; GO:0008652; GO:0003677; GO:0005737,37.6669673407188,0.0020761520127448372,li_2014,Li et al. 2014,MG1655
0,inaA,MOPS complete,369.0,0.01549481184,Not Assigned,Not Assigned,Not Assigned,b2237,putative lipopolysaccharide kinase InaA,1.934364224818452,GO:0005829,406.08133476278846,0.017051907517304767,li_2014,Li et al. 2014,MG1655
0,inaA,MOPS complete without methionine,469.0,0.01969394784,Not Assigned,Not Assigned,Not Assigned,b2237,putative lipopolysaccharide kinase InaA,1.5693898427772346,GO:0005829,573.5481325508599,0.024084066111270876,li_2014,Li et al. 2014,MG1655
0,inaA,MOPS minimal,234.0,0.00982597824,Not Assigned,Not Assigned,Not Assigned,b2237,putative lipopolysaccharide kinase InaA,0.738700370046123,GO:0005829,267.09304114327875,0.011215600044142229,li_2014,Li et al. 2014,MG1655
0,infA,MOPS complete,30461.0,0.417163395,information storage and processing,"translation, ribosomal structure and biogenesis",J,b0884,translation initiation factor IF-1,1.934364224818452,GO:0019843; GO:0005515; GO:0003723; GO:0005829; GO:0006412; GO:0003743; GO:0043022; GO:0005737; GO:0006413,33522.06920923929,0.4590847378205321,li_2014,Li et al. 2014,MG1655
0,infA,MOPS complete without methionine,7178.0,0.09830271,information storage and processing,"translation, ribosomal structure and biogenesis",J,b0884,translation initiation factor IF-1,1.5693898427772346,GO:0019843; GO:0005515; GO:0003723; GO:0005829; GO:0006412; GO:0003743; GO:0043022; GO:0005737; GO:0006413,8778.099137420197,0.1202160676869696,li_2014,Li et al. 2014,MG1655
0,infA,MOPS minimal,5683.0,0.077828685,information storage and processing,"translation, ribosomal structure and biogenesis",J,b0884,translation initiation factor IF-1,0.738700370046123,GO:0019843; GO:0005515; GO:0003723; GO:0005829; GO:0006412; GO:0003743; GO:0043022; GO:0005737; GO:0006413,6486.7083453728765,0.08883547078988153,li_2014,Li et al. 2014,MG1655
0,infB,MOPS complete,13806.0,2.231063406,information storage and processing,"translation, ribosomal structure and biogenesis",J,b3168,translation initiation factor IF-2,1.934364224818452,GO:0000166; GO:0005829; GO:0097216; GO:0005515; GO:0043024; GO:0006412; GO:0005525; GO:0003924; GO:0003743; GO:0005737; GO:0006413,15193.384573807743,2.455266140511905,li_2014,Li et al. 2014,MG1655
0,infB,MOPS complete without methionine,9701.0,1.5676913010000002,information storage and processing,"translation, ribosomal structure and biogenesis",J,b3168,translation initiation factor IF-2,1.5693898427772346,GO:0000166; GO:0005829; GO:0097216; GO:0005515; GO:0043024; GO:0006412; GO:0005525; GO:0003924; GO:0003743; GO:0005737; GO:0006413,11863.51904877589,1.9171565418012328,li_2014,Li et al. 2014,MG1655
0,infB,MOPS minimal,2855.0,0.461370855,information storage and processing,"translation, ribosomal structure and biogenesis",J,b3168,translation initiation factor IF-2,0.738700370046123,GO:0000166; GO:0005829; GO:0097216; GO:0005515; GO:0043024; GO:0006412; GO:0005525; GO:0003924; GO:0003743; GO:0005737; GO:0006413,3258.7633865985504,0.5266194220377124,li_2014,Li et al. 2014,MG1655
0,infC,MOPS complete,22624.0,0.77229829376,information storage and processing,"translation, ribosomal structure and biogenesis",J,b1718,translation initiation factor IF-3,1.934364224818452,GO:0016020; GO:0003723; GO:0005829; GO:0005515; GO:0032790; GO:0009409; GO:0006413; GO:0006412; GO:0003743; GO:0043022; GO:0005737,24897.517934074054,0.8499076476018561,li_2014,Li et al. 2014,MG1655
0,infC,MOPS complete without methionine,10419.0,0.35566548456,information storage and processing,"translation, ribosomal structure and biogenesis",J,b1718,translation initiation factor IF-3,1.5693898427772346,GO:0016020; GO:0003723; GO:0005829; GO:0005515; GO:0032790; GO:0009409; GO:0006413; GO:0006412; GO:0003743; GO:0043022; GO:0005737,12741.573545943304,0.43494941254197167,li_2014,Li et al. 2014,MG1655
0,infC,MOPS minimal,5470.0,0.18672523280000003,information storage and processing,"translation, ribosomal structure and biogenesis",J,b1718,translation initiation factor IF-3,0.738700370046123,GO:0016020; GO:0003723; GO:0005829; GO:0005515; GO:0032790; GO:0009409; GO:0006413; GO:0006412; GO:0003743; GO:0043022; GO:0005737,6243.585192537328,0.21313252259290047,li_2014,Li et al. 2014,MG1655
0,insG,MOPS complete,195.0,0.016309948199999997,cellular processes and signaling,"mobilome: prophages, transposons",X,b4278,KpLE2 phage-like element; IS4 putative transposase,1.934364224818452,GO:0005829; GO:0006313; GO:0004803; GO:0032196; GO:0006310; GO:0003677,214.5958273136687,0.017948958089344005,li_2014,Li et al. 2014,MG1655
0,insG,MOPS complete without methionine,193.0,0.016142666679999997,cellular processes and signaling,"mobilome: prophages, transposons",X,b4278,KpLE2 phage-like element; IS4 putative transposase,1.5693898427772346,GO:0005829; GO:0006313; GO:0004803; GO:0032196; GO:0006310; GO:0003677,236.02300550600418,0.019741143558006373,li_2014,Li et al. 2014,MG1655
0,insG,MOPS minimal,57.0,0.00476752332,cellular processes and signaling,"mobilome: prophages, transposons",X,b4278,KpLE2 phage-like element; IS4 putative transposase,0.738700370046123,GO:0005829; GO:0006313; GO:0004803; GO:0032196; GO:0006310; GO:0003677,65.0611254066961,0.005441761975471371,li_2014,Li et al. 2014,MG1655
0,insI-1,MOPS complete,6.0,0.00044089931999999994,cellular processes and signaling,"mobilome: prophages, transposons",X,b0256,IS30 transposase,1.934364224818452,GO:0005829; GO:0032196; GO:0006310; GO:0003677; GO:0003676; GO:0015074; GO:0004803; GO:0006313; GO:0043565; GO:0032135; GO:0032993,6.602948532728267,0.00048520591967914843,li_2014,Li et al. 2014,MG1655
0,insI-1,MOPS complete without methionine,107.0,0.00786270454,cellular processes and signaling,"mobilome: prophages, transposons",X,b0256,IS30 transposase,1.5693898427772346,GO:0005829; GO:0032196; GO:0006310; GO:0003677; GO:0003676; GO:0015074; GO:0004803; GO:0006313; GO:0043565; GO:0032135; GO:0032993,130.8521325862303,0.00961543604630313,li_2014,Li et al. 2014,MG1655
0,insJ,MOPS complete,41.0,0.0013424834999999997,cellular processes and signaling,"mobilome: prophages, transposons",X,b3557,insertion element IS150 protein InsA,1.934364224818452,GO:0005829; GO:0043565,45.120148306976496,0.0014773915760894845,li_2014,Li et al. 2014,MG1655
0,insK,MOPS complete,26.0,0.0014448673199999999,cellular processes and signaling,"mobilome: prophages, transposons",X,b3558,IS150 conserved protein InsB,1.934364224818452,GO:0005829; GO:0015074; GO:0003676; GO:0006974; GO:0032196; GO:0006310; GO:0003677,28.612776975155825,0.0015900640917635039,li_2014,Li et al. 2014,MG1655
0,insK,MOPS minimal,5.0,0.00027785909999999996,cellular processes and signaling,"mobilome: prophages, transposons",X,b3558,IS150 conserved protein InsB,0.738700370046123,GO:0005829; GO:0015074; GO:0003676; GO:0006974; GO:0032196; GO:0006310; GO:0003677,5.707116263745273,0.0003171548377279248,li_2014,Li et al. 2014,MG1655
0,insL-1,MOPS complete without methionine,116.0,0.007877437039999999,Not Assigned,Not Assigned,Not Assigned,b0016,IS186/IS421 transposase,1.5693898427772346,GO:0005829; GO:0032196; GO:0006313; GO:0006310; GO:0004803; GO:0003677,141.85838672899735,0.009633452672876276,li_2014,Li et al. 2014,MG1655
0,insQ,MOPS complete,47.0,0.0033832592799999998,cellular processes and signaling,"mobilome: prophages, transposons",X,b1432,putative insertion element transposase InsQ,1.934364224818452,GO:0046872; GO:0032196; GO:0006310; GO:0003677,51.72309683970476,0.003723247816452549,li_2014,Li et al. 2014,MG1655
0,insQ,MOPS minimal,45.0,0.0032392908,cellular processes and signaling,"mobilome: prophages, transposons",X,b1432,putative insertion element transposase InsQ,0.738700370046123,GO:0046872; GO:0032196; GO:0006310; GO:0003677,51.36404637370745,0.003697401841536087,li_2014,Li et al. 2014,MG1655
0,insh-1,MOPS complete,21.0,0.0013709392199999998,cellular processes and signaling,"mobilome: prophages, transposons",X,b0259,CP4-6 prophage; IS5 transposase and trans-activator,1.934364224818452,GO:0005829; GO:0032196; GO:0006313; GO:0006310; GO:0004803; GO:0003677,23.110319864548938,0.0015087068518597725,li_2014,Li et al. 2014,MG1655
0,insh-1,MOPS complete without methionine,202.0,0.013187129639999998,cellular processes and signaling,"mobilome: prophages, transposons",X,b0259,CP4-6 prophage; IS5 transposase and trans-activator,1.5693898427772346,GO:0005829; GO:0032196; GO:0006313; GO:0006310; GO:0004803; GO:0003677,247.02925964877122,0.01612676669238399,li_2014,Li et al. 2014,MG1655
0,intA,MOPS complete,286.0,0.02214850352,information storage and processing,"Replication, recombination, and repair",L,b2622,CP4-57 prophage; integrase IntA,1.934364224818452,GO:0044826; GO:0005829; GO:0046718; GO:0003677; GO:0075713; GO:0015074; GO:0006310; GO:0005515; GO:0032359; GO:0008979,314.7405467267141,0.024374238136585145,li_2014,Li et al. 2014,MG1655
0,intA,MOPS complete without methionine,372.0,0.028808543040000002,information storage and processing,"Replication, recombination, and repair",L,b2622,CP4-57 prophage; integrase IntA,1.5693898427772346,GO:0044826; GO:0005829; GO:0046718; GO:0003677; GO:0075713; GO:0015074; GO:0006310; GO:0005515; GO:0032359; GO:0008979,454.9251712343708,0.03523046068678694,li_2014,Li et al. 2014,MG1655
0,intA,MOPS minimal,232.0,0.01796661824,information storage and processing,"Replication, recombination, and repair",L,b2622,CP4-57 prophage; integrase IntA,0.738700370046123,GO:0044826; GO:0005829; GO:0046718; GO:0003677; GO:0075713; GO:0015074; GO:0006310; GO:0005515; GO:0032359; GO:0008979,264.8101946377806,0.02050751583240129,li_2014,Li et al. 2014,MG1655
0,intD,MOPS complete,17.0,0.0012724398,information storage and processing,"Replication, recombination, and repair",L,b0537,DLP12 prophage; putative integrase,1.934364224818452,GO:0044826; GO:0005829; GO:0046718; GO:0003677; GO:0075713; GO:0015074; GO:0006310; GO:0008979,18.708354176063423,0.0014003090850658417,li_2014,Li et al. 2014,MG1655
0,intD,MOPS minimal,11.0,0.0008233434000000001,information storage and processing,"Replication, recombination, and repair",L,b0537,DLP12 prophage; putative integrase,0.738700370046123,GO:0044826; GO:0005829; GO:0046718; GO:0003677; GO:0075713; GO:0015074; GO:0006310; GO:0008979,12.555655780239599,0.0009397833017574659,li_2014,Li et al. 2014,MG1655
0,intE,MOPS minimal,10.0,0.0007104634,Not Assigned,Not Assigned,Not Assigned,b1140,e14 prophage; putative integrase,0.738700370046123,GO:0044826; GO:0005829; GO:0075713; GO:0046718; GO:0008907; GO:0003677; GO:0046982; GO:0015074; GO:0006310,11.414232527490546,0.0008109394449871526,li_2014,Li et al. 2014,MG1655
0,intF,MOPS complete,651.0,0.057354948839999996,Not Assigned,Not Assigned,Not Assigned,b0281,CP4-6 prophage; putative phage integrase,1.934364224818452,GO:0044826; GO:0010165; GO:0075713; GO:0046718; GO:0003677; GO:0015074; GO:0006310,716.419915801017,0.06311862921463048,li_2014,Li et al. 2014,MG1655
0,intF,MOPS complete without methionine,668.0,0.05885269712,Not Assigned,Not Assigned,Not Assigned,b0281,CP4-6 prophage; putative phage integrase,1.5693898427772346,GO:0044826; GO:0010165; GO:0075713; GO:0046718; GO:0003677; GO:0015074; GO:0006310,816.9086408187088,0.07197197127666817,li_2014,Li et al. 2014,MG1655
0,intF,MOPS minimal,293.0,0.02581413212,Not Assigned,Not Assigned,Not Assigned,b0281,CP4-6 prophage; putative phage integrase,0.738700370046123,GO:0044826; GO:0010165; GO:0075713; GO:0046718; GO:0003677; GO:0015074; GO:0006310,334.43701305547296,0.029464850651304244,li_2014,Li et al. 2014,MG1655
0,intR,MOPS complete,11.0,0.00086806214,information storage and processing,"Replication, recombination, and repair",L,b1345,Rac prophage; putative integrase,1.934364224818452,GO:0044826; GO:0005829; GO:0075713; GO:0046718; GO:0003677; GO:0015074; GO:0006310,12.105405643335157,0.0009552949389383267,li_2014,Li et al. 2014,MG1655
0,intR,MOPS minimal,3.0,0.00023674422000000004,information storage and processing,"Replication, recombination, and repair",L,b1345,Rac prophage; putative integrase,0.738700370046123,GO:0044826; GO:0005829; GO:0075713; GO:0046718; GO:0003677; GO:0015074; GO:0006310,3.4242697582471635,0.0002702253576619378,li_2014,Li et al. 2014,MG1655
0,intS,MOPS complete,264.0,0.01930929264,information storage and processing,"Replication, recombination, and repair",L,b2349,CPS-53 (KpLE1) prophage; prophage CPS-53 integrase,1.934364224818452,GO:0044826; GO:0003677; GO:0005829; GO:0043565; GO:0042802; GO:0032359; GO:0046718; GO:0015074; GO:0006310; GO:0075713,290.5297354400438,0.021249710917551456,li_2014,Li et al. 2014,MG1655
0,intS,MOPS complete without methionine,244.0,0.01784646744,information storage and processing,"Replication, recombination, and repair",L,b2349,CPS-53 (KpLE1) prophage; prophage CPS-53 integrase,1.5693898427772346,GO:0044826; GO:0003677; GO:0005829; GO:0043565; GO:0042802; GO:0032359; GO:0046718; GO:0015074; GO:0006310; GO:0075713,298.39177898168407,0.02182475068836189,li_2014,Li et al. 2014,MG1655
0,intS,MOPS minimal,111.0,0.00811867986,information storage and processing,"Replication, recombination, and repair",L,b2349,CPS-53 (KpLE1) prophage; prophage CPS-53 integrase,0.738700370046123,GO:0044826; GO:0003677; GO:0005829; GO:0043565; GO:0042802; GO:0032359; GO:0046718; GO:0015074; GO:0006310; GO:0075713,126.69798105514505,0.009266849973829438,li_2014,Li et al. 2014,MG1655
0,intZ,MOPS complete,54.0,0.00406795284,information storage and processing,"Replication, recombination, and repair",L,b2442,CPZ-55 prophage; putative phage integrase IntZ,1.934364224818452,GO:0044826; GO:0075713; GO:0046718; GO:0003677; GO:0015074; GO:0006310,59.42653679455441,0.004476747206014298,li_2014,Li et al. 2014,MG1655
0,intZ,MOPS complete without methionine,59.0,0.004444615139999999,information storage and processing,"Replication, recombination, and repair",L,b2442,CPZ-55 prophage; putative phage integrase IntZ,1.5693898427772346,GO:0044826; GO:0075713; GO:0046718; GO:0003677; GO:0015074; GO:0006310,72.15211049147278,0.005435395977514453,li_2014,Li et al. 2014,MG1655
0,intZ,MOPS minimal,44.0,0.00331462824,information storage and processing,"Replication, recombination, and repair",L,b2442,CPZ-55 prophage; putative phage integrase IntZ,0.738700370046123,GO:0044826; GO:0075713; GO:0046718; GO:0003677; GO:0015074; GO:0006310,50.222623120958396,0.0037833937473546737,li_2014,Li et al. 2014,MG1655
0,iraD,MOPS complete without methionine,218.0,0.00533664436,Not Assigned,Not Assigned,Not Assigned,b4326,"anti-adaptor protein IraD, inhibitor of &sigma;S proteolysis",1.5693898427772346,GO:0034599; GO:0045893; GO:0005737; GO:0043856; GO:0006974; GO:0005515; GO:0042177,266.59593368035706,0.006526273788413814,li_2014,Li et al. 2014,MG1655
0,iraD,MOPS minimal,44.0,0.00107712088,Not Assigned,Not Assigned,Not Assigned,b4326,"anti-adaptor protein IraD, inhibitor of &sigma;S proteolysis",0.738700370046123,GO:0034599; GO:0045893; GO:0005737; GO:0043856; GO:0006974; GO:0005515; GO:0042177,50.222623120958396,0.001229450818453524,li_2014,Li et al. 2014,MG1655
0,iraP,MOPS complete,350.0,0.005773397000000001,Not Assigned,Not Assigned,Not Assigned,b0382,anti-adaptor protein for &sigma;S stabilization,1.934364224818452,GO:0009267; GO:0045893; GO:0005829; GO:0005737; GO:0043856; GO:0042177; GO:0005515; GO:0016036,385.1719977424823,0.006353573875001298,li_2014,Li et al. 2014,MG1655
0,iraP,MOPS complete without methionine,1320.0,0.021773954400000003,Not Assigned,Not Assigned,Not Assigned,b0382,anti-adaptor protein for &sigma;S stabilization,1.5693898427772346,GO:0009267; GO:0045893; GO:0005829; GO:0005737; GO:0043856; GO:0042177; GO:0005515; GO:0016036,1614.2506076058319,0.026627741757713395,li_2014,Li et al. 2014,MG1655
0,iraP,MOPS minimal,1040.0,0.017155236800000005,Not Assigned,Not Assigned,Not Assigned,b0382,anti-adaptor protein for &sigma;S stabilization,0.738700370046123,GO:0009267; GO:0045893; GO:0005829; GO:0005737; GO:0043856; GO:0042177; GO:0005515; GO:0016036,1187.0801828590168,0.019581386189936285,li_2014,Li et al. 2014,MG1655
0,iscA,MOPS complete,5912.0,0.11340965952,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,b2528,iron-sulfur cluster insertion protein IscA,1.934364224818452,GO:0097428; GO:0005829; GO:0051536; GO:0046872; GO:0005506; GO:0005198; GO:0051537; GO:0008198; GO:0034986; GO:0016226; GO:0005515,6506.105287581587,0.12480635748746606,li_2014,Li et al. 2014,MG1655
0,iscA,MOPS complete without methionine,7674.0,0.14721003504,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,b2528,iron-sulfur cluster insertion protein IscA,1.5693898427772346,GO:0097428; GO:0005829; GO:0051536; GO:0046872; GO:0005506; GO:0005198; GO:0051537; GO:0008198; GO:0034986; GO:0016226; GO:0005515,9384.666032399358,0.1800256731128756,li_2014,Li et al. 2014,MG1655
0,iscA,MOPS minimal,1974.0,0.03786716304,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,b2528,iron-sulfur cluster insertion protein IscA,0.738700370046123,GO:0097428; GO:0005829; GO:0051536; GO:0046872; GO:0005506; GO:0005198; GO:0051537; GO:0008198; GO:0034986; GO:0016226; GO:0005515,2253.1695009266336,0.043222460409495574,li_2014,Li et al. 2014,MG1655
0,iscR,MOPS complete,5551.0,0.15975456042,information storage and processing,transcription,K,b2531,DNA-binding transcriptional dual regulator IscR,1.934364224818452,GO:0005506; GO:0042802; GO:0005829; GO:0003700; GO:0003690; GO:0006355; GO:0051537; GO:0051536; GO:0046872; GO:0003677,6108.827884195769,0.17580852338698139,li_2014,Li et al. 2014,MG1655
0,iscR,MOPS complete without methionine,9728.0,0.27996619776,information storage and processing,transcription,K,b2531,DNA-binding transcriptional dual regulator IscR,1.5693898427772346,GO:0005506; GO:0042802; GO:0005829; GO:0003700; GO:0003690; GO:0006355; GO:0051537; GO:0051536; GO:0046872; GO:0003677,11896.53781120419,0.3423754582145261,li_2014,Li et al. 2014,MG1655
0,iscR,MOPS minimal,3324.0,0.09566279208,information storage and processing,transcription,K,b2531,DNA-binding transcriptional dual regulator IscR,0.738700370046123,GO:0005506; GO:0042802; GO:0005829; GO:0003700; GO:0003690; GO:0006355; GO:0051537; GO:0051536; GO:0046872; GO:0003677,3794.0908921378573,0.10919173530301009,li_2014,Li et al. 2014,MG1655
0,iscS,MOPS complete,13340.0,0.9984688516000001,metabolism,amino acid transport and metabolism,E,b2530,cysteine desulfurase,1.934364224818452,GO:0051537; GO:0051536; GO:0046872; GO:0044571; GO:0005829; GO:0016740; GO:0008033; GO:0003824; GO:0097163; GO:0030170; GO:0005737; GO:0005515; GO:0031119; GO:0031071; GO:0009000; GO:0016226; GO:0018131,14680.555571099181,1.098806406441183,li_2014,Li et al. 2014,MG1655
0,iscS,MOPS complete without methionine,16513.0,1.2359607306200002,metabolism,amino acid transport and metabolism,E,b2530,cysteine desulfurase,1.5693898427772346,GO:0051537; GO:0051536; GO:0046872; GO:0044571; GO:0005829; GO:0016740; GO:0008033; GO:0003824; GO:0097163; GO:0030170; GO:0005737; GO:0005515; GO:0031119; GO:0031071; GO:0009000; GO:0016226; GO:0018131,20194.03051772356,1.5114775457426388,li_2014,Li et al. 2014,MG1655
0,iscS,MOPS minimal,5500.0,0.41166257000000006,metabolism,amino acid transport and metabolism,E,b2530,cysteine desulfurase,0.738700370046123,GO:0051537; GO:0051536; GO:0046872; GO:0044571; GO:0005829; GO:0016740; GO:0008033; GO:0003824; GO:0097163; GO:0030170; GO:0005737; GO:0005515; GO:0031119; GO:0031071; GO:0009000; GO:0016226; GO:0018131,6277.8278901198,0.4698812296844354,li_2014,Li et al. 2014,MG1655
0,iscU,MOPS complete,13785.0,0.31690805189999993,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,b2529,scaffold protein for iron-sulfur cluster assembly,1.934364224818452,GO:0005737; GO:0005623; GO:0008198; GO:0006879; GO:0005829; GO:0051536; GO:0005506; GO:0051539; GO:0051537; GO:0042802; GO:0005515; GO:0016226,15170.274253943195,0.34875459271714637,li_2014,Li et al. 2014,MG1655
0,iscU,MOPS complete without methionine,15278.0,0.35123113651999993,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,b2529,scaffold protein for iron-sulfur cluster assembly,1.5693898427772346,GO:0005737; GO:0005623; GO:0008198; GO:0006879; GO:0005829; GO:0051536; GO:0005506; GO:0051539; GO:0051537; GO:0042802; GO:0005515; GO:0016226,18683.72786591053,0.42952657237689146,li_2014,Li et al. 2014,MG1655
0,iscU,MOPS minimal,7019.0,0.16136217745999998,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,b2529,scaffold protein for iron-sulfur cluster assembly,0.738700370046123,GO:0005737; GO:0005623; GO:0008198; GO:0006879; GO:0005829; GO:0051536; GO:0005506; GO:0051539; GO:0051537; GO:0042802; GO:0005515; GO:0016226,8011.649811045613,0.18418254146706334,li_2014,Li et al. 2014,MG1655
0,iscX,MOPS complete,4185.0,0.0537149772,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,b2524,accessory iron-sulfur cluster assembly protein IscX,1.934364224818452,GO:0043086; GO:0008198; GO:0004857; GO:0005829; GO:0016226; GO:0005506; GO:0005515,4605.556601577967,0.05911287164804539,li_2014,Li et al. 2014,MG1655
0,iscX,MOPS complete without methionine,3586.0,0.04602674032,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,b2524,accessory iron-sulfur cluster assembly protein IscX,1.5693898427772346,GO:0043086; GO:0008198; GO:0004857; GO:0005829; GO:0016226; GO:0005506; GO:0005515,4385.380817329176,0.05628688903611806,li_2014,Li et al. 2014,MG1655
0,iscX,MOPS minimal,1140.0,0.0146320368,cellular processes and signaling,"posttranslational modification, protein turnover, chaperones",O,b2524,accessory iron-sulfur cluster assembly protein IscX,0.738700370046123,GO:0043086; GO:0008198; GO:0004857; GO:0005829; GO:0016226; GO:0005506; GO:0005515,1301.222508133922,0.016701347038599865,li_2014,Li et al. 2014,MG1655
0,ispA,MOPS complete,950.0,0.05071631999999999,metabolism,coenzyme transport and metabolism,H,b0421,geranyl diphosphate/farnesyl diphosphate synthase,1.934364224818452,GO:0005515; GO:0016740; GO:0008299; GO:0005829; GO:0046872; GO:0033384; GO:0004337; GO:0004161; GO:0005737; GO:0045337,1045.466851015309,0.05581287512156287,li_2014,Li et al. 2014,MG1655
0,ispA,MOPS complete without methionine,641.0,0.03422016959999999,metabolism,coenzyme transport and metabolism,H,b0421,geranyl diphosphate/farnesyl diphosphate synthase,1.5693898427772346,GO:0005515; GO:0016740; GO:0008299; GO:0005829; GO:0046872; GO:0033384; GO:0004337; GO:0004161; GO:0005737; GO:0045337,783.8898783904077,0.04184843149179893,li_2014,Li et al. 2014,MG1655
0,ispA,MOPS minimal,294.0,0.015695366399999997,metabolism,coenzyme transport and metabolism,H,b0421,geranyl diphosphate/farnesyl diphosphate synthase,0.738700370046123,GO:0005515; GO:0016740; GO:0008299; GO:0005829; GO:0046872; GO:0033384; GO:0004337; GO:0004161; GO:0005737; GO:0045337,335.578436308222,0.017915056169376213,li_2014,Li et al. 2014,MG1655
0,ispB,MOPS complete,2699.0,0.15778413378,metabolism,coenzyme transport and metabolism,H,b3187,all-trans-octaprenyl-diphosphate synthase,1.934364224818452,GO:0005829; GO:0006744; GO:0042802; GO:0005515; GO:0016740; GO:0008299; GO:0042803; GO:0046872; GO:0016094; GO:0004659,2970.226348305599,0.17364008577174195,li_2014,Li et al. 2014,MG1655
0,ispB,MOPS complete without methionine,1113.0,0.06506622486000001,metabolism,coenzyme transport and metabolism,H,b3187,all-trans-octaprenyl-diphosphate synthase,1.5693898427772346,GO:0005829; GO:0006744; GO:0042802; GO:0005515; GO:0016740; GO:0008299; GO:0042803; GO:0046872; GO:0016094; GO:0004659,1361.10676232219,0.07957060076884294,li_2014,Li et al. 2014,MG1655
0,ispB,MOPS minimal,593.0,0.03466691046,metabolism,coenzyme transport and metabolism,H,b3187,all-trans-octaprenyl-diphosphate synthase,0.738700370046123,GO:0005829; GO:0006744; GO:0042802; GO:0005515; GO:0016740; GO:0008299; GO:0042803; GO:0046872; GO:0016094; GO:0004659,676.8639888801893,0.03956961770001342,li_2014,Li et al. 2014,MG1655
0,ispD,MOPS complete,485.0,0.020720858700000004,metabolism,lipid transport and metabolism,I,b2747,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,1.934364224818452,GO:0016114; GO:0070567; GO:0016779; GO:0016740; GO:0003824; GO:0042802; GO:0000287; GO:0019288; GO:0005829; GO:0008299; GO:0050518,533.7383397288683,0.02280312725833913,li_2014,Li et al. 2014,MG1655
0,ispD,MOPS complete without methionine,314.0,0.013415153880000003,metabolism,lipid transport and metabolism,I,b2747,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,1.5693898427772346,GO:0016114; GO:0070567; GO:0016779; GO:0016740; GO:0003824; GO:0042802; GO:0000287; GO:0019288; GO:0005829; GO:0008299; GO:0050518,383.9959778698721,0.016405621440845255,li_2014,Li et al. 2014,MG1655
0,ispD,MOPS minimal,123.0,0.005254980660000001,metabolism,lipid transport and metabolism,I,b2747,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,0.738700370046123,GO:0016114; GO:0070567; GO:0016779; GO:0016740; GO:0003824; GO:0042802; GO:0000287; GO:0019288; GO:0005829; GO:0008299; GO:0050518,140.3950600881337,0.005998157118070575,li_2014,Li et al. 2014,MG1655
0,ispE,MOPS complete,513.0,0.026335111499999998,metabolism,lipid transport and metabolism,I,b1208,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,1.934364224818452,GO:0005515; GO:0005829; GO:0016740; GO:0016301; GO:0016114; GO:0019288; GO:0016310; GO:0008299; GO:0005524; GO:0000166; GO:0050515,564.5520995482668,0.028981564306360053,li_2014,Li et al. 2014,MG1655
